buyer_id,age,gender,annual_income_usd,city_type,daily_commute_km,number_of_cars_owned,current_car_type,charging_stations_near_home,charging_stations_near_work,home_charging_possible,environmental_concern_level,subsidy_available,range_anxiety_level,will_buy_ev,age_group
EV05730,43,Female,51934.0,Rural,5.0,1,SUV,2,0,Yes,5,Yes,Low,Yes,41-50
EV05731,28,Male,136169.0,Urban,44.1,1,Sedan,9,15,No,2,Yes,Medium,No,18-30
EV05732,58,Male,41729.0,Urban,54.1,2,SUV,11,12,Yes,1,Yes,Low,No,51-60
EV05733,61,Female,103927.0,Urban,5.0,3,Truck,2,8,No,2,Yes,Low,No,61-70
EV05734,36,Male,121916.0,Urban,67.4,2,Sedan,14,18,Yes,5,No,Low,No,31-40
EV05735,38,Male,79157.0,Urban,52.3,1,Hatchback,4,18,No,1,Yes,Medium,No,31-40
EV05736,50,Female,91983.0,Suburban,5.0,1,SUV,2,4,Yes,5,Yes,Low,Yes,41-50
EV05737,48,Male,101116.0,Urban,7.9,2,SUV,8,3,No,2,Yes,Medium,No,41-50
EV05738,65,Male,130329.0,Urban,27.2,3,Sedan,6,16,No,4,Yes,Low,No,61-70
EV05739,66,Male,63446.0,Urban,46.3,2,Sedan,8,3,No,3,No,Low,No,61-70
EV05740,41,Male,74555.0,Urban,5.0,2,Sedan,8,10,No,3,No,Low,No,41-50
EV05741,64,Male,137959.0,Rural,59.8,2,Sedan,2,2,Yes,3,Yes,Low,Yes,61-70
EV05742,54,Female,82440.0,Rural,5.0,1,Hatchback,2,2,No,5,No,Low,Yes,51-60
EV05743,62,Male,30000.0,Urban,31.0,1,Sedan,6,16,No,1,Yes,Low,No,61-70
EV05744,48,Male,78614.0,Suburban,44.0,4,Sedan,4,5,Yes,1,No,Low,No,41-50
EV05745,65,Male,84708.0,Suburban,17.3,2,Sedan,7,6,Yes,2,Yes,Low,No,61-70
EV05746,63,Female,123265.0,Urban,5.0,4,Sedan,4,7,Yes,3,No,Low,No,61-70
EV05747,46,Male,30000.0,Urban,28.4,1,SUV,10,8,No,2,Yes,Medium,No,41-50
EV05748,58,Female,96474.0,Suburban,52.0,2,Sedan,3,8,No,4,Yes,Medium,No,51-60
EV05749,33,Female,84270.0,Urban,89.0,1,Sedan,2,6,Yes,5,Yes,Low,Yes,31-40
EV05750,29,Male,120741.0,Suburban,52.3,4,Hatchback,6,7,Yes,1,No,Low,No,18-30
EV05751,43,Female,95351.0,Suburban,8.9,3,SUV,7,7,Yes,3,Yes,Low,Yes,41-50
EV05752,52,Female,81513.0,Suburban,44.2,3,Hatchback,7,5,Yes,1,Yes,Low,No,51-60
EV05753,56,Male,77496.0,Urban,79.6,2,SUV,5,18,No,4,No,Medium,No,51-60
EV05754,68,Female,58660.0,Suburban,67.2,1,Sedan,3,9,No,4,No,Medium,No,61-70
EV05755,55,Male,56048.0,Urban,57.4,1,Sedan,12,6,No,5,No,Low,No,51-60
EV05756,37,Male,83903.0,Suburban,58.5,2,SUV,0,4,No,5,Yes,Medium,Yes,31-40
EV05757,62,Female,128894.0,Urban,37.8,2,SUV,3,6,No,2,Yes,High,No,61-70
EV05758,27,Female,78531.0,Urban,40.7,1,SUV,2,16,Yes,2,Yes,Low,No,18-30
EV05759,35,Female,149103.0,Suburban,67.3,1,SUV,7,1,Yes,3,No,Medium,No,31-40
EV05760,62,Male,75018.0,Suburban,5.8,1,Sedan,3,8,No,1,No,Low,No,61-70
EV05761,48,Male,54100.0,Urban,31.5,2,Sedan,4,13,Yes,5,Yes,Low,No,41-50
EV05762,31,Female,58161.0,Rural,32.8,1,Sedan,1,3,Yes,5,No,Low,No,31-40
EV05763,53,Male,169263.0,Urban,51.9,3,Truck,2,6,No,1,No,Medium,No,51-60
EV05764,48,Female,75874.0,Suburban,69.8,2,Sedan,7,6,Yes,3,Yes,Low,No,41-50
EV05765,32,Female,106741.0,Urban,21.4,1,Sedan,6,14,No,3,No,Medium,No,31-40
EV05766,29,Female,56860.0,Suburban,63.4,3,SUV,1,1,Yes,2,Yes,Low,No,18-30
EV05767,67,Male,126424.0,Suburban,68.0,1,SUV,5,9,No,4,No,Medium,No,61-70
EV05768,28,Male,87492.0,Suburban,48.6,2,Hatchback,7,9,Yes,5,No,Low,No,18-30
EV05769,28,Male,84708.0,Suburban,32.5,1,Truck,3,6,Yes,3,Yes,Low,No,18-30
EV05770,52,Male,113828.0,Suburban,17.8,1,Sedan,4,5,No,3,Yes,Low,No,51-60
EV05771,51,Female,124369.0,Urban,48.7,1,Sedan,4,18,Yes,3,Yes,Low,No,51-60
EV05772,64,Male,140570.0,Urban,51.3,1,Sedan,4,18,No,2,Yes,Low,No,61-70
EV05773,30,Male,101036.0,Urban,72.3,1,Hatchback,14,8,No,3,Yes,Low,No,18-30
EV05774,45,Male,62938.0,Rural,5.0,1,Sedan,2,3,Yes,1,Yes,Low,No,41-50
EV05775,25,Male,38557.0,Urban,29.1,4,Sedan,6,8,No,4,No,Medium,No,18-30
EV05776,55,Male,89990.0,Rural,46.4,2,Sedan,2,0,Yes,4,Yes,Low,Yes,51-60
EV05777,49,Male,143456.0,Urban,61.2,2,Sedan,5,19,No,1,Yes,Low,No,41-50
EV05778,66,Female,109711.0,Suburban,51.2,1,SUV,3,3,Yes,3,Yes,Low,Yes,61-70
EV05779,62,Female,94469.0,Urban,54.8,3,SUV,12,7,No,5,No,Low,Yes,61-70
EV05780,51,Female,82502.0,Urban,43.9,2,SUV,8,10,No,4,Yes,Low,No,51-60
EV05781,63,Female,81530.0,Rural,18.6,2,Truck,0,3,Yes,2,Yes,Low,No,61-70
EV05782,38,Female,84758.0,Suburban,47.2,1,Hatchback,5,9,No,3,No,Low,No,31-40
EV05783,57,Female,99136.0,Urban,28.8,2,SUV,6,16,No,3,No,Medium,No,51-60
EV05784,38,Female,84708.0,Urban,48.0,3,Hatchback,4,10,Yes,4,Yes,Low,Yes,31-40
EV05785,63,Male,30000.0,Urban,38.7,2,Sedan,2,13,No,3,No,Low,No,61-70
EV05786,28,Female,68954.0,Suburban,5.0,2,Sedan,1,8,No,2,Yes,Medium,No,18-30
EV05787,69,Male,101655.0,Urban,37.6,1,SUV,4,5,No,5,Yes,Medium,No,61-70
EV05788,34,Female,108030.0,Urban,100.7,2,Sedan,5,14,Yes,2,Yes,Low,No,31-40
EV05789,25,Female,85272.0,Suburban,17.2,2,Sedan,0,1,No,4,Yes,Medium,No,18-30
EV05790,63,Female,93206.0,Suburban,49.5,4,Hatchback,5,2,No,1,No,Medium,No,61-70
EV05791,62,Female,65393.0,Suburban,54.3,2,SUV,4,5,Yes,3,Yes,Low,No,61-70
EV05792,47,Female,78817.0,Urban,33.7,1,Sedan,14,4,No,3,Yes,Low,No,41-50
EV05793,53,Male,127678.0,Suburban,43.2,2,Sedan,5,7,Yes,3,No,Low,No,51-60
EV05794,48,Male,113547.0,Rural,40.2,3,Truck,1,2,No,4,No,Medium,No,41-50
EV05795,40,Male,91561.0,Rural,65.9,3,Hatchback,0,0,No,1,Yes,High,No,31-40
EV05796,41,Female,94919.0,Suburban,8.0,1,SUV,0,8,Yes,1,Yes,Low,No,41-50
EV05797,69,Female,84906.0,Rural,88.4,3,Truck,2,3,No,5,No,High,No,61-70
EV05798,59,Male,65584.0,Rural,5.0,1,SUV,1,1,Yes,2,Yes,Low,No,51-60
EV05799,36,Female,70980.0,Urban,5.0,2,SUV,8,13,Yes,5,Yes,Low,Yes,31-40
EV05800,40,Male,84708.0,Suburban,30.3,2,SUV,3,1,Yes,4,Yes,Low,Yes,31-40
EV05801,57,Male,86891.0,Urban,46.8,2,SUV,12,17,No,3,Yes,Low,No,51-60
EV05802,32,Female,57628.0,Urban,33.1,2,Hatchback,6,10,Yes,2,No,Low,No,31-40
EV05803,64,Male,145853.0,Urban,24.7,2,SUV,3,17,Yes,1,Yes,Low,No,61-70
EV05804,29,Female,88101.0,Rural,46.3,3,SUV,0,2,Yes,2,Yes,Low,No,18-30
EV05805,40,Male,104860.0,Urban,22.8,1,Sedan,2,19,Yes,2,Yes,Low,Yes,31-40
EV05806,39,Female,126055.0,Urban,41.9,3,SUV,3,19,Yes,5,Yes,Low,Yes,31-40
EV05807,35,Male,69095.0,Rural,55.3,1,SUV,0,2,Yes,5,Yes,Low,No,31-40
EV05808,25,Female,30000.0,Urban,26.8,2,Sedan,4,17,No,3,Yes,Low,No,18-30
EV05809,35,Female,69538.0,Urban,24.2,1,Sedan,3,10,No,4,Yes,Low,Yes,31-40
EV05810,46,Male,91353.0,Rural,28.7,2,SUV,0,1,Yes,1,Yes,Low,No,41-50
EV05811,28,Female,68420.0,Urban,43.4,2,Sedan,11,16,Yes,3,No,Low,No,18-30
EV05812,64,Female,109999.0,Urban,56.2,3,Truck,7,3,No,3,Yes,Medium,No,61-70
EV05813,62,Male,111206.0,Urban,39.1,2,Sedan,7,8,Yes,5,Yes,Low,No,61-70
EV05814,58,Male,104777.0,Urban,44.4,2,Sedan,4,6,No,5,Yes,Medium,Yes,51-60
EV05815,66,Male,94201.0,Urban,52.6,1,SUV,14,15,No,3,No,Low,No,61-70
EV05816,55,Female,142496.0,Suburban,19.9,3,Truck,6,4,Yes,5,No,Low,No,51-60
EV05817,62,Female,80270.0,Rural,7.0,2,Sedan,0,0,Yes,4,Yes,Low,No,61-70
EV05818,67,Female,58764.0,Rural,88.4,4,Truck,0,3,Yes,1,No,Low,No,61-70
EV05819,25,Male,37780.0,Suburban,28.7,1,SUV,2,3,Yes,5,No,Low,No,18-30
EV05820,59,Male,43046.0,Suburban,5.0,1,SUV,0,2,Yes,3,Yes,Low,No,51-60
EV05821,38,Male,101419.0,Urban,18.1,2,Sedan,7,8,No,4,No,Low,No,31-40
EV05822,67,Male,64498.0,Urban,37.7,1,Truck,12,17,No,1,Yes,Low,No,61-70
EV05823,50,Female,122474.0,Suburban,34.7,2,SUV,2,1,Yes,5,No,Low,No,41-50
EV05824,28,Male,134640.0,Urban,33.9,2,Sedan,2,10,No,1,Yes,High,No,18-30
EV05825,51,Male,184807.0,Urban,80.5,1,Sedan,13,13,Yes,3,Yes,Low,Yes,51-60
EV05826,51,Male,102055.0,Urban,63.0,3,Truck,8,3,No,3,Yes,Medium,Yes,51-60
EV05827,55,Male,100927.0,Urban,49.2,3,SUV,2,4,No,1,Yes,Low,No,51-60
EV05828,56,Male,56522.0,Suburban,12.0,1,SUV,4,1,No,2,Yes,Low,No,51-60
EV05829,55,Male,68755.0,Suburban,68.5,2,SUV,1,6,Yes,1,No,Low,No,51-60
EV05830,59,Female,81029.0,Suburban,22.2,3,Sedan,2,3,Yes,5,No,Low,No,51-60
EV05831,28,Female,84144.0,Urban,26.1,2,SUV,8,7,No,3,Yes,Low,No,18-30
EV05832,39,Female,54314.0,Suburban,62.8,2,SUV,3,3,No,1,No,High,No,31-40
EV05833,32,Female,52695.0,Urban,48.9,3,Sedan,14,17,No,4,No,Low,No,31-40
EV05834,36,Female,89302.0,Urban,23.4,3,Sedan,5,14,No,2,Yes,Medium,No,31-40
EV05835,33,Female,137198.0,Urban,67.9,1,Truck,12,16,No,1,No,Low,No,31-40
EV05836,40,Male,94770.0,Urban,6.3,1,Sedan,4,18,No,2,No,Low,No,31-40
EV05837,64,Female,85677.0,Suburban,84.2,2,Sedan,1,8,Yes,5,Yes,Low,Yes,61-70
EV05838,56,Male,47167.0,Suburban,43.6,1,SUV,4,7,Yes,3,Yes,Low,No,51-60
EV05839,64,Male,30487.0,Urban,40.9,3,SUV,2,13,Yes,4,No,Low,No,61-70
EV05840,27,Male,119277.0,Urban,5.0,2,Sedan,6,6,No,3,No,Medium,No,18-30
EV05841,54,Male,32996.0,Urban,45.3,2,Truck,3,14,Yes,5,No,Low,No,51-60
EV05842,46,Male,45918.0,Urban,5.0,1,Hatchback,3,6,No,4,No,Medium,No,41-50
EV05843,25,Female,99946.0,Urban,52.3,2,Truck,11,6,No,3,Yes,Low,No,18-30
EV05844,38,Male,117006.0,Urban,38.1,1,SUV,13,16,No,2,No,Low,No,31-40
EV05845,49,Male,84708.0,Urban,43.7,1,Sedan,11,17,No,1,Yes,Low,No,41-50
EV05846,53,Female,58227.0,Rural,34.0,2,SUV,0,0,Yes,3,Yes,Low,No,51-60
EV05847,41,Female,53244.0,Rural,90.9,2,SUV,1,3,Yes,4,No,Low,No,41-50
EV05848,62,Male,70143.0,Urban,22.5,1,Sedan,10,19,No,2,Yes,Low,No,61-70
EV05849,52,Female,92800.0,Urban,72.4,1,Hatchback,13,5,No,5,No,Low,No,51-60
EV05850,47,Female,81240.0,Urban,46.6,2,SUV,11,14,No,3,Yes,Low,No,41-50
EV05851,32,Female,150828.0,Urban,11.0,1,SUV,14,14,No,2,No,Low,No,31-40
EV05852,27,Male,75053.0,Rural,32.7,1,Sedan,2,3,Yes,1,No,Low,No,18-30
EV05853,53,Male,137165.0,Urban,31.2,2,Sedan,2,9,Yes,2,Yes,Low,No,51-60
EV05854,59,Female,110158.0,Rural,11.7,1,SUV,1,2,Yes,2,No,Low,No,51-60
EV05855,44,Female,103444.0,Urban,6.7,2,SUV,4,5,No,3,Yes,Medium,No,41-50
EV05856,31,Female,134083.0,Suburban,21.8,2,SUV,4,2,Yes,4,Yes,Low,Yes,31-40
EV05857,28,Male,80914.0,Suburban,40.2,1,Truck,3,5,No,3,Yes,Low,Yes,18-30
EV05858,31,Male,64468.0,Urban,38.2,3,Sedan,3,13,Yes,1,No,Low,No,31-40
EV05859,68,Female,64391.0,Urban,48.6,2,SUV,2,12,Yes,4,No,Low,No,61-70
EV05860,39,Female,69697.0,Suburban,38.4,1,SUV,6,4,Yes,2,No,Low,No,31-40
EV05861,36,Male,89622.0,Urban,69.7,2,SUV,4,9,No,2,Yes,Medium,No,31-40
EV05862,58,Male,109427.0,Urban,58.2,1,Sedan,2,14,No,2,No,Medium,No,51-60
EV05863,58,Male,53047.0,Rural,44.4,2,Sedan,1,1,Yes,3,Yes,Low,No,51-60
EV05864,59,Male,81003.0,Urban,69.0,1,SUV,4,5,No,4,No,Medium,No,51-60
EV05865,44,Male,138207.0,Suburban,15.1,3,Sedan,3,6,Yes,3,No,Low,Yes,41-50
EV05866,49,Male,67393.0,Urban,50.6,1,Hatchback,12,14,Yes,3,No,Low,No,41-50
EV05867,26,Male,88577.0,Urban,25.6,2,Sedan,13,12,No,2,Yes,Low,No,18-30
EV05868,35,Male,41589.0,Rural,63.8,2,Sedan,1,0,Yes,4,No,Low,No,31-40
EV05869,45,Male,154527.0,Urban,54.5,3,SUV,11,5,No,4,No,Low,No,41-50
EV05870,64,Male,41113.0,Urban,7.2,3,Sedan,14,10,No,1,Yes,Low,No,61-70
EV05871,35,Male,60336.0,Urban,5.0,3,Sedan,12,6,No,3,Yes,Medium,No,31-40
EV05872,69,Male,120662.0,Suburban,66.3,3,Sedan,2,4,Yes,5,Yes,Low,Yes,61-70
EV05873,60,Male,30000.0,Urban,48.5,3,Hatchback,2,15,No,5,Yes,Low,Yes,51-60
EV05874,48,Male,43283.0,Suburban,32.3,2,Sedan,4,6,Yes,2,Yes,Low,No,41-50
EV05875,33,Female,127392.0,Suburban,29.7,3,SUV,2,9,Yes,1,No,Low,No,31-40
EV05876,65,Female,30000.0,Rural,40.2,1,Sedan,1,0,Yes,3,Yes,Low,No,61-70
EV05877,64,Female,114183.0,Rural,54.7,1,Sedan,0,0,Yes,5,Yes,Medium,No,61-70
EV05878,69,Male,51243.0,Rural,10.0,3,SUV,1,0,No,5,No,Medium,No,61-70
EV05879,68,Male,31419.0,Urban,26.0,1,Sedan,4,15,Yes,4,No,Low,No,61-70
EV05880,60,Female,91494.0,Urban,85.9,3,Hatchback,3,4,No,5,No,Medium,No,51-60
EV05881,69,Male,30000.0,Suburban,43.6,1,SUV,1,6,Yes,2,Yes,Low,No,61-70
EV05882,25,Female,68015.0,Urban,96.2,1,Truck,12,17,No,3,Yes,Low,No,18-30
EV05883,26,Female,83544.0,Rural,43.6,1,SUV,1,3,Yes,3,Yes,Low,Yes,18-30
EV05884,66,Female,58410.0,Urban,110.8,1,Hatchback,5,19,No,2,Yes,Medium,No,61-70
EV05885,67,Male,111609.0,Urban,5.0,1,Sedan,8,6,Yes,2,No,Low,No,61-70
EV05886,62,Female,69546.0,Suburban,47.4,1,Sedan,7,4,No,2,No,Low,No,61-70
EV05887,54,Male,150063.0,Urban,55.2,3,Hatchback,5,4,No,5,Yes,Medium,Yes,51-60
EV05888,36,Female,30000.0,Urban,27.9,2,SUV,10,13,Yes,2,Yes,Low,No,31-40
EV05889,32,Male,30000.0,Rural,5.0,1,SUV,1,3,Yes,3,Yes,Low,No,31-40
EV05890,44,Male,30000.0,Urban,58.7,2,SUV,6,11,No,1,No,Low,No,41-50
EV05891,35,Female,93791.0,Suburban,60.5,1,Sedan,6,8,Yes,1,Yes,Low,No,31-40
EV05892,26,Male,97232.0,Urban,5.0,2,SUV,10,11,No,4,Yes,Low,Yes,18-30
EV05893,44,Male,93602.0,Urban,48.3,3,Sedan,14,7,No,1,Yes,Low,No,41-50
EV05894,55,Male,40652.0,Urban,38.8,2,SUV,9,9,No,4,Yes,Medium,No,51-60
EV05895,42,Female,131534.0,Suburban,31.6,2,Sedan,2,4,No,3,No,Medium,No,41-50
EV05896,42,Male,75807.0,Suburban,58.3,3,Truck,1,2,No,1,No,Medium,No,41-50
EV05897,36,Female,147943.0,Urban,6.6,4,Sedan,4,4,No,1,No,Low,No,31-40
EV05898,38,Male,47796.0,Rural,54.7,2,SUV,2,1,Yes,1,No,Low,No,31-40
EV05899,52,Male,49426.0,Urban,40.2,3,SUV,2,7,Yes,2,No,Low,No,51-60
EV05900,36,Male,127934.0,Urban,90.9,1,SUV,2,13,No,5,Yes,Medium,No,31-40
EV05901,36,Female,72828.0,Suburban,15.2,1,Truck,2,7,Yes,1,No,Low,No,31-40
EV05902,48,Female,90740.0,Urban,39.3,1,SUV,12,13,Yes,1,Yes,Low,No,41-50
EV05903,28,Female,113761.0,Urban,39.9,3,Sedan,7,11,No,5,Yes,Medium,Yes,18-30
EV05904,51,Female,124587.0,Urban,48.6,2,Sedan,2,18,Yes,1,Yes,Low,No,51-60
EV05905,51,Female,79342.0,Urban,21.7,2,SUV,14,11,No,4,Yes,Low,No,51-60
EV05906,51,Female,110404.0,Suburban,40.2,1,SUV,6,1,No,5,Yes,Low,Yes,51-60
EV05907,32,Female,61092.0,Urban,21.2,2,Sedan,14,4,Yes,2,No,Low,No,31-40
EV05908,36,Other,30000.0,Rural,20.7,2,Sedan,1,2,Yes,1,Yes,Low,No,31-40
EV05909,46,Male,92758.0,Urban,61.6,1,SUV,12,15,Yes,4,No,Low,No,41-50
EV05910,59,Female,59081.0,Suburban,64.1,1,Sedan,3,8,Yes,5,No,Low,No,51-60
EV05911,41,Female,98309.0,Suburban,5.0,2,Hatchback,7,4,Yes,4,No,Low,No,41-50
EV05912,69,Female,92796.0,Urban,30.6,3,Sedan,12,5,No,1,No,Low,No,61-70
EV05913,67,Female,44022.0,Urban,27.1,2,Hatchback,11,15,No,3,Yes,Low,No,61-70
EV05914,49,Male,73497.0,Urban,58.3,3,Truck,14,14,No,4,Yes,Low,No,41-50
EV05915,54,Male,110312.0,Rural,45.2,1,Sedan,1,2,Yes,4,Yes,Low,No,51-60
EV05916,38,Male,171986.0,Suburban,40.2,3,Sedan,1,3,Yes,3,Yes,Low,Yes,31-40
EV05917,30,Male,33211.0,Rural,27.7,2,Truck,2,2,Yes,4,Yes,Low,No,18-30
EV05918,29,Male,84708.0,Rural,5.0,4,Sedan,2,0,Yes,3,Yes,Low,No,18-30
EV05919,36,Male,65425.0,Urban,64.4,1,SUV,13,8,No,2,Yes,Low,No,31-40
EV05920,34,Female,188898.0,Suburban,51.0,2,Sedan,0,7,Yes,2,No,Low,No,31-40
EV05921,50,Female,98982.0,Rural,31.0,2,Sedan,1,1,Yes,2,Yes,Low,No,41-50
EV05922,62,Female,60697.0,Rural,66.6,1,Sedan,1,2,Yes,3,Yes,Low,No,61-70
EV05923,61,Male,71644.0,Urban,48.4,3,SUV,3,7,Yes,1,No,Low,No,61-70
EV05924,37,Male,82990.0,Urban,29.8,1,SUV,3,17,Yes,2,No,Low,No,31-40
EV05925,27,Male,160477.0,Suburban,85.2,2,Hatchback,3,5,Yes,3,Yes,Low,Yes,18-30
EV05926,65,Male,100749.0,Urban,57.0,4,Sedan,4,7,No,2,Yes,Medium,No,61-70
EV05927,57,Male,75721.0,Urban,47.5,3,Sedan,2,10,No,4,Yes,Medium,No,51-60
EV05928,47,Female,75263.0,Rural,77.3,2,Sedan,1,0,Yes,3,Yes,Low,Yes,41-50
EV05929,32,Female,108869.0,Urban,73.4,2,Sedan,11,15,Yes,3,No,Low,No,31-40
EV05930,41,Male,71258.0,Urban,5.0,2,SUV,3,4,No,1,Yes,Low,No,41-50
EV05931,33,Male,132292.0,Urban,5.0,2,Sedan,4,13,No,4,No,Low,No,31-40
EV05932,31,Female,48735.0,Rural,16.4,3,SUV,2,0,Yes,1,Yes,Low,No,31-40
EV05933,55,Male,30000.0,Rural,36.2,3,Hatchback,2,2,Yes,3,No,Low,No,51-60
EV05934,57,Female,40157.0,Suburban,32.2,1,SUV,5,7,Yes,2,Yes,Low,No,51-60
EV05935,25,Other,72926.0,Suburban,5.3,2,Sedan,6,4,Yes,3,No,Low,No,18-30
EV05936,26,Male,113959.0,Suburban,7.6,1,SUV,4,4,Yes,4,No,Low,No,18-30
EV05937,48,Other,82201.0,Suburban,53.4,2,Hatchback,5,1,Yes,1,No,Low,No,41-50
EV05938,33,Female,82633.0,Rural,5.0,1,SUV,1,2,Yes,2,No,Low,No,31-40
EV05939,39,Male,91652.0,Urban,41.3,1,Sedan,13,15,Yes,5,No,Low,No,31-40
EV05940,49,Male,84708.0,Suburban,30.7,2,Hatchback,3,5,No,3,Yes,Medium,No,41-50
EV05941,49,Male,111041.0,Suburban,36.6,3,Sedan,6,6,No,4,No,Medium,No,41-50
EV05942,34,Female,113631.0,Rural,105.9,2,Hatchback,1,3,Yes,3,Yes,Low,Yes,31-40
EV05943,40,Female,46209.0,Suburban,58.9,2,SUV,2,1,Yes,5,Yes,Low,No,31-40
EV05944,53,Male,113826.0,Suburban,107.6,1,Sedan,5,1,No,3,Yes,Medium,Yes,51-60
EV05945,57,Male,148415.0,Suburban,61.8,3,Hatchback,1,6,Yes,3,Yes,Low,No,51-60
EV05946,65,Female,63383.0,Urban,51.8,2,SUV,8,16,Yes,4,Yes,Low,No,61-70
EV05947,30,Male,94516.0,Urban,64.9,2,SUV,9,19,No,1,Yes,Low,No,18-30
EV05948,43,Female,106014.0,Suburban,48.2,2,SUV,7,9,Yes,5,Yes,Low,Yes,41-50
EV05949,68,Female,102325.0,Urban,72.7,1,SUV,14,3,No,5,No,Low,No,61-70
EV05950,32,Female,93265.0,Urban,27.6,4,Hatchback,2,11,No,2,No,Low,No,31-40
EV05951,69,Female,94782.0,Urban,56.2,1,SUV,14,12,No,1,No,Low,No,61-70
EV05952,59,Female,111797.0,Rural,65.6,3,SUV,2,1,Yes,4,Yes,Low,Yes,51-60
EV05953,36,Female,51951.0,Urban,13.2,2,Truck,7,14,No,1,Yes,Low,Yes,31-40
EV05954,43,Male,119931.0,Rural,39.1,3,SUV,0,3,Yes,5,Yes,Low,No,41-50
EV05955,29,Male,81488.0,Urban,5.0,3,Hatchback,11,4,Yes,5,Yes,Low,No,18-30
EV05956,62,Male,114908.0,Suburban,41.2,3,SUV,1,3,Yes,3,Yes,Low,No,61-70
EV05957,61,Female,58855.0,Suburban,32.7,3,Hatchback,3,5,Yes,5,No,Low,No,61-70
EV05958,34,Male,110821.0,Urban,34.4,3,Sedan,14,8,No,3,Yes,Low,No,31-40
EV05959,39,Male,138414.0,Urban,10.5,2,Truck,5,8,Yes,1,Yes,Low,No,31-40
EV05960,36,Male,62090.0,Suburban,32.8,1,SUV,1,2,No,2,No,Medium,No,31-40
EV05961,54,Female,150223.0,Urban,54.2,1,Sedan,11,7,Yes,1,Yes,Low,No,51-60
EV05962,26,Female,181166.0,Suburban,26.3,2,Sedan,1,8,No,1,Yes,Low,Yes,18-30
EV05963,50,Female,61039.0,Suburban,93.1,2,Truck,6,9,No,2,No,High,No,41-50
EV05964,49,Male,82193.0,Suburban,75.2,2,SUV,7,8,Yes,1,No,Low,No,41-50
EV05965,68,Female,51288.0,Urban,25.7,2,Truck,5,15,Yes,1,Yes,Low,No,61-70
EV05966,45,Female,94858.0,Urban,65.9,1,SUV,5,7,Yes,2,No,Low,No,41-50
EV05967,69,Male,43311.0,Urban,52.0,3,SUV,6,5,No,4,No,Medium,No,61-70
EV05968,33,Male,160474.0,Urban,7.8,1,Hatchback,9,19,No,3,Yes,Low,No,31-40
EV05969,59,Male,62671.0,Suburban,19.7,1,SUV,6,5,Yes,4,Yes,Low,No,51-60
EV05970,44,Male,42845.0,Suburban,89.0,2,Sedan,6,4,Yes,4,Yes,Low,No,41-50
EV05971,59,Male,113911.0,Suburban,52.6,1,Sedan,7,7,Yes,3,No,Low,No,51-60
EV05972,60,Male,109397.0,Urban,12.8,4,Sedan,8,6,No,5,Yes,Low,No,51-60
EV05973,25,Female,95638.0,Urban,59.6,1,Sedan,10,7,No,2,No,Low,No,18-30
EV05974,69,Male,57549.0,Urban,75.5,1,SUV,9,17,No,3,No,Low,No,61-70
EV05975,62,Female,115951.0,Suburban,5.0,1,Sedan,6,7,Yes,1,Yes,Low,No,61-70
EV05976,62,Female,132932.0,Rural,27.4,3,Truck,2,1,Yes,4,Yes,Low,No,61-70
EV05977,31,Male,119275.0,Urban,88.9,1,SUV,13,15,Yes,3,Yes,Low,No,31-40
EV05978,63,Female,112674.0,Suburban,13.5,1,Hatchback,7,9,Yes,5,No,Low,No,61-70
EV05979,52,Male,158829.0,Rural,62.8,2,SUV,2,3,Yes,2,Yes,Low,No,51-60
EV05980,53,Male,76948.0,Urban,28.5,1,Sedan,13,13,No,1,Yes,Low,No,51-60
EV05981,55,Male,94741.0,Suburban,5.0,1,SUV,1,6,Yes,1,Yes,Low,No,51-60
EV05982,62,Male,83636.0,Rural,30.8,1,SUV,2,2,Yes,1,Yes,Low,No,61-70
EV05983,68,Male,90558.0,Urban,38.0,1,Hatchback,8,5,Yes,1,Yes,Low,No,61-70
EV05984,60,Male,61411.0,Urban,23.7,2,SUV,6,18,No,1,No,Low,No,51-60
EV05985,54,Female,90673.0,Urban,36.7,2,Hatchback,12,12,No,3,No,Low,No,51-60
EV05986,31,Female,30000.0,Suburban,39.5,2,Sedan,2,9,Yes,1,No,Low,No,31-40
EV05987,44,Male,30000.0,Suburban,51.1,1,Sedan,3,9,Yes,3,No,Medium,No,41-50
EV05988,57,Female,110413.0,Urban,26.6,3,Sedan,4,7,No,3,Yes,Medium,Yes,51-60
EV05989,53,Female,87069.0,Suburban,15.0,2,Sedan,0,5,Yes,4,No,Low,No,51-60
EV05990,37,Male,70614.0,Suburban,19.2,2,Hatchback,1,2,No,4,Yes,Medium,Yes,31-40
EV05991,53,Female,95652.0,Urban,60.3,2,Truck,10,3,Yes,2,Yes,Low,No,51-60
EV05992,67,Other,64745.0,Suburban,72.0,2,SUV,7,3,Yes,1,No,Low,No,61-70
EV05993,37,Female,51593.0,Urban,57.4,2,SUV,6,6,No,4,Yes,Medium,No,31-40
EV05994,35,Female,44119.0,Suburban,40.2,1,Hatchback,2,2,Yes,3,Yes,Low,No,31-40
EV05995,56,Female,72034.0,Urban,19.4,1,Sedan,2,17,No,3,No,Low,No,51-60
EV05996,30,Male,109026.0,Urban,25.5,2,Sedan,11,6,No,1,Yes,Low,No,18-30
EV05997,37,Male,76268.0,Rural,67.4,1,Hatchback,2,0,Yes,2,Yes,Low,No,31-40
